country,policyId,isNumeric,value,numericValue
Bolivia,P39,False,No,
Bolivia,P40,False,Yes,
Bolivia,P41,False,Yes,
Bolivia,P42,False,No,
Bolivia,P43,False,Yes,
Bolivia,P44,False,On-going,
Bolivia,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Bolivia,P46,False,Yes,
Bolivia,P47,False,"Yes, fully adopted",
Bolivia,P48,False,Implemented in many  treatment sites,
Bolivia,P49,False,No,
Bolivia,P50,False,"Yes, for adolescents younger than 18 years",
Bolivia,P51,False,Yes,
Bolivia,P52,False,No,
Bolivia,P53,False,No,
Bolivia,P54,False,In many  sites,
Bosnia and Herzegovina,P2,False,Yes,
Botswana,P1,False,"Yes, partially",
Botswana,P2,False,Yes,
Botswana,P3,False,Yes,
Botswana,P4,False,No,
Botswana,P5,False,No,
Botswana,P6,False,Yes,
Botswana,P7,False,Yes,
Botswana,P8,False,No,
Botswana,P9,False,"Yes, policies exists and are consistently implemented",
Botswana,P10,False,"Yes, policies exist but are not consistently implemented",
Botswana,P11,False,"Yes, on a small scale",
Botswana,P12,False,Yes,
Botswana,P13,False,No,
Botswana,P14,False,"Yes, for adolescents younger than 16 years",
Botswana,P15,False,"Yes, for adolescents younger than 16 years",
Botswana,P16,False,"Yes, for adolescents younger than 16 years",
Botswana,P17,False,No,
Botswana,P18,False,No,
Botswana,P19,False,Integrated in some health facilities,
Botswana,P20,False,Integrated in some health facilities,
Botswana,P21,False,Fully integrated in all health facilities,
Botswana,P22,False,Integrated in some health facilities,
Botswana,P23,False,Integrated in some health facilities,
Botswana,P24,False,Integrated in some health facilities,
Botswana,P25,False,Integrated in some health facilities,
Botswana,P26,False,Integrated in some health facilities,
Botswana,P27,False,Fully integrated in all health facilities,
Botswana,P28,False,Integrated in some health facilities,
Botswana,P29,False,Integrated in some health facilities,
Botswana,P30,False,Integrated in some health facilities,
Botswana,P31,False,Integrated in some health facilities,
Botswana,P32,False,Integrated in some health facilities,
Botswana,P33,False,Fully integrated in all health facilities,
Botswana,P34,False,Integrated in some health facilities,
Botswana,P35,False,Integrated in some health facilities,
Botswana,P36,False,Delivered separately,
Botswana,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Botswana,P38,False,Yes,
Botswana,P39,False,No,
Botswana,P40,False,No,
Botswana,P41,False,Yes,
Botswana,P42,False,No,
Botswana,P43,False,No,
Botswana,P44,False,"Yes, completed",
Botswana,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Botswana,P46,False,Yes,
Botswana,P47,False,"Yes, fully adopted",
Botswana,P48,False,Implemented countrywide,
Botswana,P49,False,Yes,
Botswana,P50,False,No,
Botswana,P52,False,Yes,
Botswana,P53,False,Yes,
Botswana,P54,False,Countrywide,
Brazil,P1,False,"Yes, partially",
Brazil,P2,False,Yes,
Brazil,P3,False,Yes,
Brazil,P4,False,No,
Brazil,P5,False,No,
Brazil,P6,False,No,
Brazil,P7,False,Yes,
Brazil,P8,False,No,
Brazil,P9,False,"Yes, policies exist but are not consistently implemented",
Brazil,P10,False,"Yes, policies exist but are not consistently implemented",
Brazil,P11,False,"Yes, as one-off activities",
Brazil,P12,False,No,
Brazil,P13,False,No,
Brazil,P14,False,No,
Brazil,P15,False,No,
Brazil,P16,False,No,
Brazil,P17,False,No,
Brazil,P18,False,No,
Brazil,P19,False,Integrated in some health facilities,
Brazil,P20,False,Integrated in some health facilities,
Brazil,P21,False,Integrated in some health facilities,
Brazil,P22,False,Fully integrated in all health facilities,
Brazil,P23,False,Integrated in some health facilities,
Brazil,P24,False,Integrated in some health facilities,
Brazil,P25,False,Integrated in some health facilities,
Brazil,P26,False,Integrated in some health facilities,
Brazil,P27,False,Integrated in some health facilities,
Brazil,P28,False,Integrated in some health facilities,
Brazil,P29,False,Integrated in some health facilities,
Brazil,P30,False,Integrated in some health facilities,
Brazil,P31,False,Integrated in some health facilities,
Brazil,P32,False,Fully integrated in all health facilities,
Brazil,P33,False,Fully integrated in all health facilities,
Brazil,P34,False,Integrated in some health facilities,
Brazil,P35,False,Integrated in some health facilities,
Brazil,P36,False,Integrated in some health facilities,
Brazil,P37,False,"Yes, a health strategy or policy that integrates the AIDS response",
Brazil,P38,False,Yes,
Brazil,P39,False,Yes,
Brazil,P40,False,Yes,
Brazil,P41,False,Yes,
Brazil,P42,False,No,
Brazil,P43,False,Yes,
Brazil,P44,False,"Yes, completed",
Brazil,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Brazil,P46,False,Yes,
Brazil,P47,False,"Yes, fully adopted",
Brazil,P48,False,Implemented countrywide,
Brazil,P49,False,Yes,
Brazil,P50,False,No,
Brazil,P53,False,No,
Brazil,P54,False,Countrywide,
Brunei Darussalam,P1,False,No,
Brunei Darussalam,P2,False,No,
Brunei Darussalam,P4,False,No,
Brunei Darussalam,P5,False,Yes,
Brunei Darussalam,P6,False,Yes,
Brunei Darussalam,P8,False,No,
Brunei Darussalam,P15,False,No,
Brunei Darussalam,P16,False,No,
Brunei Darussalam,P17,False,No,
Brunei Darussalam,P18,False,No,
Brunei Darussalam,P19,False,Delivered separately,
Brunei Darussalam,P20,False,Integrated in some health facilities,
Brunei Darussalam,P21,False,Integrated in some health facilities,
Brunei Darussalam,P22,False,Integrated in some health facilities,
Brunei Darussalam,P23,False,Integrated in some health facilities,
Brunei Darussalam,P24,False,Integrated in some health facilities,
Brunei Darussalam,P25,False,Integrated in some health facilities,
Brunei Darussalam,P26,False,Integrated in some health facilities,
Brunei Darussalam,P27,False,Delivered separately,
Brunei Darussalam,P28,False,Delivered separately,
Brunei Darussalam,P30,False,Delivered separately,
Brunei Darussalam,P31,False,Delivered separately,
Brunei Darussalam,P32,False,Integrated in some health facilities,
Brunei Darussalam,P33,False,Integrated in some health facilities,
Brunei Darussalam,P34,False,Integrated in some health facilities,
Brunei Darussalam,P35,False,Integrated in some health facilities,
Brunei Darussalam,P37,False,No,
Brunei Darussalam,P41,False,Yes,
Brunei Darussalam,P42,False,Yes,
Brunei Darussalam,P43,False,No,
Brunei Darussalam,P44,False,No,
Brunei Darussalam,P45,False,No,
Brunei Darussalam,P46,False,No,
Brunei Darussalam,P47,False,"Yes, partially adopted",
Brunei Darussalam,P48,False,Implemented countrywide,
Brunei Darussalam,P49,False,Yes,
Brunei Darussalam,P50,False,No,
Bulgaria,P2,False,No,
Burkina Faso,P1,False,Don't know,
Burkina Faso,P2,False,Yes,
Burkina Faso,P3,False,Yes,
Burkina Faso,P4,False,No,
Burkina Faso,P5,False,No,
Burkina Faso,P6,False,No,
Burkina Faso,P7,False,No,
Burkina Faso,P8,False,No,
Burkina Faso,P9,False,"Yes, policies exists and are consistently implemented",
Burkina Faso,P10,False,"Yes, policies exists and are consistently implemented",
Burkina Faso,P11,False,"Yes, at scale",
Burkina Faso,P12,False,Yes,
Burkina Faso,P14,False,"Yes, for adolescents younger than 18 years",
Burkina Faso,P15,False,"Yes, for adolescents younger than 18 years",
Burkina Faso,P16,False,No,
Burkina Faso,P17,False,No,
Burkina Faso,P18,False,No,
Burkina Faso,P19,False,Fully integrated in all health facilities,
Burkina Faso,P20,False,Delivered separately,
Burkina Faso,P21,False,Fully integrated in all health facilities,
Burkina Faso,P22,False,Fully integrated in all health facilities,
Burkina Faso,P23,False,Integrated in some health facilities,
Burkina Faso,P24,False,Delivered separately,
Burkina Faso,P25,False,Delivered separately,
Burkina Faso,P26,False,Delivered separately,
Burkina Faso,P27,False,Integrated in some health facilities,
Burkina Faso,P28,False,Integrated in some health facilities,
Burkina Faso,P29,False,Integrated in some health facilities,
Burkina Faso,P30,False,Delivered separately,
Burkina Faso,P31,False,Delivered separately,
Burkina Faso,P32,False,Fully integrated in all health facilities,
Burkina Faso,P33,False,Integrated in some health facilities,
Burkina Faso,P34,False,Delivered separately,
Burkina Faso,P35,False,Delivered separately,
Burkina Faso,P36,False,Fully integrated in all health facilities,
Burkina Faso,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Burkina Faso,P38,False,Yes,
Burkina Faso,P39,False,Yes,
Burkina Faso,P40,False,Yes,
Burkina Faso,P41,False,No,
Burkina Faso,P44,False,"Yes, completed",
Burkina Faso,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Burkina Faso,P46,False,Yes,
Burkina Faso,P47,False,"Yes, fully adopted",
Burkina Faso,P48,False,Implemented countrywide,
Burkina Faso,P49,False,No,
Burkina Faso,P50,False,No,
Burkina Faso,P52,False,Yes,
Burkina Faso,P54,False,Countrywide,
Burundi,P1,False,"Yes, partially",
Burundi,P2,False,Yes,
Burundi,P3,False,Yes,
Burundi,P4,False,No,
Burundi,P5,False,No,
Burundi,P6,False,No,
Burundi,P7,False,No,
Burundi,P8,False,No,
Burundi,P9,False,"Yes, policies exists and are consistently implemented",
Burundi,P10,False,"Yes, policies exist but are not consistently implemented",
Burundi,P11,False,"Yes, on a small scale",
Burundi,P12,False,Yes,
Burundi,P13,False,No,
Burundi,P14,False,"Yes, for adolescents younger than 16 years",
Burundi,P15,False,"Yes, for adolescents younger than 16 years",
Burundi,P16,False,"Yes, for adolescents younger than 16 years",
Burundi,P17,False,No,
Burundi,P18,False,No,
Burundi,P19,False,Fully integrated in all health facilities,
Burundi,P20,False,Fully integrated in all health facilities,
Burundi,P21,False,Fully integrated in all health facilities,
Burundi,P22,False,Fully integrated in all health facilities,
Burundi,P23,False,Integrated in some health facilities,
Burundi,P24,False,Delivered separately,
Burundi,P25,False,Integrated in some health facilities,
Burundi,P26,False,Integrated in some health facilities,
Burundi,P27,False,Fully integrated in all health facilities,
Burundi,P28,False,Fully integrated in all health facilities,
Burundi,P29,False,Fully integrated in all health facilities,
Burundi,P30,False,Integrated in some health facilities,
Burundi,P31,False,Integrated in some health facilities,
Burundi,P32,False,Fully integrated in all health facilities,
Burundi,P33,False,Integrated in some health facilities,
Burundi,P34,False,Fully integrated in all health facilities,
Burundi,P35,False,Fully integrated in all health facilities,
Burundi,P36,False,Fully integrated in all health facilities,
Burundi,P37,False,"Yes, a health strategy or policy that integrates the AIDS response",
Burundi,P38,False,No,
Burundi,P39,False,Yes,
Burundi,P40,False,Yes,
Burundi,P41,False,No,
Cabo Verde,P2,False,No,
Cabo Verde,P12,False,Yes,
Cambodia,P1,False,"Yes, partially",
Cambodia,P2,False,Yes,
Cambodia,P3,False,Yes,
Cambodia,P4,False,No,
Cambodia,P5,False,No,
Cambodia,P6,False,No,
Cambodia,P7,False,No,
Cambodia,P8,False,Yes,
Cambodia,P9,False,"Yes, policies exists and are consistently implemented",
Cambodia,P10,False,"Yes, policies exist but are not consistently implemented",
Cambodia,P11,False,"Yes, at scale",
Cambodia,P12,False,Yes,
Cambodia,P13,False,No,
Cambodia,P14,False,"Yes, for adolescents younger than 18 years",
Cambodia,P15,False,"Yes, for adolescents younger than 14 years",
Cambodia,P16,False,No,
Cambodia,P17,False,No,
Cambodia,P18,False,No,
Cambodia,P19,False,Fully integrated in all health facilities,
Cambodia,P20,False,Delivered separately,
Cambodia,P21,False,Fully integrated in all health facilities,
Cambodia,P22,False,Fully integrated in all health facilities,
Cambodia,P23,False,Delivered separately,
Cambodia,P24,False,Delivered separately,
Cambodia,P25,False,Fully integrated in all health facilities,
Cambodia,P26,False,Delivered separately,
Cambodia,P27,False,Fully integrated in all health facilities,
Cambodia,P28,False,Delivered separately,
Cambodia,P29,False,Delivered separately,
Cambodia,P30,False,Delivered separately,
Cambodia,P31,False,Delivered separately,
Cambodia,P32,False,Fully integrated in all health facilities,
Cambodia,P33,False,Delivered separately,
Cambodia,P34,False,Delivered separately,
Cambodia,P35,False,Delivered separately,
Cambodia,P36,False,Fully integrated in all health facilities,
Cambodia,P37,False,"Yes, a stand-alone AIDS strategy or policy",
Cambodia,P38,False,Yes,
Cambodia,P39,False,Yes,
Cambodia,P40,False,No,
Cambodia,P41,False,No,
Cambodia,P44,False,"Yes, completed",
Cambodia,P49,False,Yes,
Cambodia,P54,False,In many  sites,
Cameroon,P1,False,"Yes, partially",
Cameroon,P2,False,Yes,
Cameroon,P3,False,Yes,
Cameroon,P4,False,No,
Cameroon,P5,False,No,
Cameroon,P6,False,No,
Cameroon,P7,False,No,
Cameroon,P8,False,Yes,
Cameroon,P9,False,"Yes, policies exists and are consistently implemented",
Cameroon,P10,False,"Yes, policies exists and are consistently implemented",
Cameroon,P11,False,"Yes, as one-off activities",
Cameroon,P12,False,No,
Cameroon,P13,False,No,
Cameroon,P14,False,No,
Cameroon,P15,False,No,
Cameroon,P16,False,No,
Cameroon,P17,False,No,
Cameroon,P18,False,No,
Cameroon,P19,False,Fully integrated in all health facilities,
Cameroon,P20,False,Integrated in some health facilities,
Cameroon,P21,False,Integrated in some health facilities,
Cameroon,P22,False,Integrated in some health facilities,
Cameroon,P23,False,Integrated in some health facilities,
Cameroon,P24,False,Delivered separately,
Cameroon,P25,False,Delivered separately,
Cameroon,P26,False,Delivered separately,
Cameroon,P27,False,Delivered separately,
Cameroon,P28,False,Delivered separately,
Cameroon,P29,False,Delivered separately,
Cameroon,P30,False,Delivered separately,
Cameroon,P31,False,Delivered separately,
Cameroon,P32,False,Fully integrated in all health facilities,
Cameroon,P33,False,Delivered separately,
Cameroon,P34,False,Fully integrated in all health facilities,
Cameroon,P35,False,Fully integrated in all health facilities,
Cameroon,P36,False,Delivered separately,
Cameroon,P37,False,"Yes, a health strategy or policy that integrates the AIDS response",
Cameroon,P38,False,Yes,
Cameroon,P39,False,No,
Cameroon,P40,False,Yes,
Cameroon,P41,False,Yes,
Cameroon,P42,False,No,
Cameroon,P43,False,No,
Cameroon,P44,False,On-going,
Cameroon,P45,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Cameroon,P46,False,Yes,
Cameroon,P47,False,"Yes, partially adopted",
Cameroon,P49,False,Yes,
Cameroon,P50,False,No,
Canada,P1,False,"Yes, partially",
Canada,P2,False,No,
Canada,P3,False,Yes,
Canada,P4,False,No,
Canada,P5,False,Yes,
Canada,P6,False,No,
Canada,P7,False,No,
Canada,P8,False,No,
Canada,P9,False,"Yes, policies exists and are consistently implemented",
Canada,P10,False,"Yes, policies exist but are not consistently implemented",
Canada,P12,False,"No, but prosecutions exist based on general criminal laws",
Canada,P14,False,No,
Canada,P15,False,No,
Canada,P16,False,No,
Canada,P17,False,No,
Canada,P18,False,No,
Canada,P19,False,Integrated in some health facilities,
Canada,P20,False,Integrated in some health facilities,
Canada,P22,False,Integrated in some health facilities,
Canada,P27,False,Integrated in some health facilities,
Canada,P28,False,Integrated in some health facilities,
Canada,P37,False,"Yes, a health strategy or policy that integrates the AIDS response",
Canada,P38,False,Yes,
Canada,P39,False,Yes,
Canada,P40,False,No,
Canada,P41,False,Yes,
Canada,P42,False,No,
Canada,P43,False,No,
Canada,P44,False,No,
Canada,P45,False,Other,
Canada,P46,False,Yes,
Canada,P47,False,No,
Canada,P49,False,Yes,
Canada,P50,False,No,
Canada,P54,False,Countrywide,
Central African Republic,P1,False,"Yes, partially",
Central African Republic,P2,False,Yes,
Central African Republic,P3,False,Yes,
Central African Republic,P4,False,Yes,
Central African Republic,P5,False,No,
Central African Republic,P6,False,Yes,
